UID,KEY,DEP,ARR,CLASS,CAPACITY,DEP_TIME,ARR_TIME
4460,ZZ20240508HYDDEL2294,HYD,DEL,FC,20,1715150940,1715235600
4461,ZZ20240508HYDDEL2294,HYD,DEL,BC,41,1715150940,1715235600
4462,ZZ20240508HYDDEL2294,HYD,DEL,PC,62,1715150940,1715235600
4463,ZZ20240508HYDDEL2294,HYD,DEL,EC,83,1715150940,1715235600
4464,ZZ20240509HYDDEL2294,HYD,DEL,FC,20,1715237340,1715322000
4465,ZZ20240509HYDDEL2294,HYD,DEL,BC,41,1715237340,1715322000
4466,ZZ20240509HYDDEL2294,HYD,DEL,PC,62,1715237340,1715322000
4467,ZZ20240509HYDDEL2294,HYD,DEL,EC,83,1715237340,1715322000
4468,ZZ20240511HYDDEL2294,HYD,DEL,FC,20,1715410140,1715494800
4469,ZZ20240511HYDDEL2294,HYD,DEL,BC,41,1715410140,1715494800
4470,ZZ20240511HYDDEL2294,HYD,DEL,PC,62,1715410140,1715494800
4471,ZZ20240511HYDDEL2294,HYD,DEL,EC,83,1715410140,1715494800
4472,ZZ20240514HYDDEL2294,HYD,DEL,FC,20,1715669340,1715754000
4473,ZZ20240514HYDDEL2294,HYD,DEL,BC,41,1715669340,1715754000
4474,ZZ20240514HYDDEL2294,HYD,DEL,PC,62,1715669340,1715754000
4475,ZZ20240514HYDDEL2294,HYD,DEL,EC,83,1715669340,1715754000
4476,ZZ20240515HYDDEL2294,HYD,DEL,FC,20,1715755740,1715840400
4477,ZZ20240515HYDDEL2294,HYD,DEL,BC,41,1715755740,1715840400
4478,ZZ20240515HYDDEL2294,HYD,DEL,PC,62,1715755740,1715840400
4479,ZZ20240515HYDDEL2294,HYD,DEL,EC,83,1715755740,1715840400
4480,ZZ20240516HYDDEL2294,HYD,DEL,FC,20,1715842140,1715926800
4481,ZZ20240516HYDDEL2294,HYD,DEL,BC,41,1715842140,1715926800
4482,ZZ20240516HYDDEL2294,HYD,DEL,PC,62,1715842140,1715926800
4483,ZZ20240516HYDDEL2294,HYD,DEL,EC,83,1715842140,1715926800
4484,ZZ20240518HYDDEL2294,HYD,DEL,FC,20,1716014940,1716099600
4485,ZZ20240518HYDDEL2294,HYD,DEL,BC,41,1716014940,1716099600
4486,ZZ20240518HYDDEL2294,HYD,DEL,PC,62,1716014940,1716099600
4487,ZZ20240518HYDDEL2294,HYD,DEL,EC,83,1716014940,1716099600
4488,ZZ20240521HYDDEL2294,HYD,DEL,FC,20,1716274140,1716358800
4489,ZZ20240521HYDDEL2294,HYD,DEL,BC,41,1716274140,1716358800
4490,ZZ20240521HYDDEL2294,HYD,DEL,PC,62,1716274140,1716358800
4491,ZZ20240521HYDDEL2294,HYD,DEL,EC,83,1716274140,1716358800
4492,ZZ20240522HYDDEL2294,HYD,DEL,FC,20,1716360540,1716445200
4493,ZZ20240522HYDDEL2294,HYD,DEL,BC,41,1716360540,1716445200
4494,ZZ20240522HYDDEL2294,HYD,DEL,PC,62,1716360540,1716445200
4495,ZZ20240522HYDDEL2294,HYD,DEL,EC,83,1716360540,1716445200
4496,ZZ20240523HYDDEL2294,HYD,DEL,FC,20,1716446940,1716531600
4497,ZZ20240523HYDDEL2294,HYD,DEL,BC,41,1716446940,1716531600
4498,ZZ20240523HYDDEL2294,HYD,DEL,PC,62,1716446940,1716531600
4499,ZZ20240523HYDDEL2294,HYD,DEL,EC,83,1716446940,1716531600
4500,ZZ20240525HYDDEL2294,HYD,DEL,FC,20,1716619740,1716704400
4501,ZZ20240525HYDDEL2294,HYD,DEL,BC,41,1716619740,1716704400
4502,ZZ20240525HYDDEL2294,HYD,DEL,PC,62,1716619740,1716704400
4503,ZZ20240525HYDDEL2294,HYD,DEL,EC,83,1716619740,1716704400
4504,ZZ20240528HYDDEL2294,HYD,DEL,FC,20,1716878940,1716963600
4505,ZZ20240528HYDDEL2294,HYD,DEL,BC,41,1716878940,1716963600
4506,ZZ20240528HYDDEL2294,HYD,DEL,PC,62,1716878940,1716963600
4507,ZZ20240528HYDDEL2294,HYD,DEL,EC,83,1716878940,1716963600
4508,ZZ20240529HYDDEL2294,HYD,DEL,FC,20,1716965340,1717050000
4509,ZZ20240529HYDDEL2294,HYD,DEL,BC,41,1716965340,1717050000
4510,ZZ20240529HYDDEL2294,HYD,DEL,PC,62,1716965340,1717050000
4511,ZZ20240529HYDDEL2294,HYD,DEL,EC,83,1716965340,1717050000
4512,ZZ20240530HYDDEL2294,HYD,DEL,FC,20,1717051740,1717136400
4513,ZZ20240530HYDDEL2294,HYD,DEL,BC,41,1717051740,1717136400
4514,ZZ20240530HYDDEL2294,HYD,DEL,PC,62,1717051740,1717136400
4515,ZZ20240530HYDDEL2294,HYD,DEL,EC,83,1717051740,1717136400
4516,ZZ20240501MAAAMD2840,MAA,AMD,FC,22,1714572420,1714657020
4517,ZZ20240501MAAAMD2840,MAA,AMD,BC,44,1714572420,1714657020
4518,ZZ20240501MAAAMD2840,MAA,AMD,PC,66,1714572420,1714657020
4519,ZZ20240501MAAAMD2840,MAA,AMD,EC,88,1714572420,1714657020
4520,ZZ20240503MAAAMD2840,MAA,AMD,FC,22,1714745220,1714829820
4521,ZZ20240503MAAAMD2840,MAA,AMD,BC,44,1714745220,1714829820
4522,ZZ20240503MAAAMD2840,MAA,AMD,PC,66,1714745220,1714829820
4523,ZZ20240503MAAAMD2840,MAA,AMD,EC,88,1714745220,1714829820
4524,ZZ20240505MAAAMD2840,MAA,AMD,FC,22,1714918020,1715002620
4525,ZZ20240505MAAAMD2840,MAA,AMD,BC,44,1714918020,1715002620
4526,ZZ20240505MAAAMD2840,MAA,AMD,PC,66,1714918020,1715002620
4527,ZZ20240505MAAAMD2840,MAA,AMD,EC,88,1714918020,1715002620
4528,ZZ20240508MAAAMD2840,MAA,AMD,FC,22,1715177220,1715261820
4529,ZZ20240508MAAAMD2840,MAA,AMD,BC,44,1715177220,1715261820
4530,ZZ20240508MAAAMD2840,MAA,AMD,PC,66,1715177220,1715261820
4531,ZZ20240508MAAAMD2840,MAA,AMD,EC,88,1715177220,1715261820
4532,ZZ20240510MAAAMD2840,MAA,AMD,FC,22,1715350020,1715434620
4533,ZZ20240510MAAAMD2840,MAA,AMD,BC,44,1715350020,1715434620
4534,ZZ20240510MAAAMD2840,MAA,AMD,PC,66,1715350020,1715434620
4535,ZZ20240510MAAAMD2840,MAA,AMD,EC,88,1715350020,1715434620
4536,ZZ20240512MAAAMD2840,MAA,AMD,FC,22,1715522820,1715607420
4537,ZZ20240512MAAAMD2840,MAA,AMD,BC,44,1715522820,1715607420
4538,ZZ20240512MAAAMD2840,MAA,AMD,PC,66,1715522820,1715607420
4539,ZZ20240512MAAAMD2840,MAA,AMD,EC,88,1715522820,1715607420
4540,ZZ20240515MAAAMD2840,MAA,AMD,FC,22,1715782020,1715866620
4541,ZZ20240515MAAAMD2840,MAA,AMD,BC,44,1715782020,1715866620
4542,ZZ20240515MAAAMD2840,MAA,AMD,PC,66,1715782020,1715866620
4543,ZZ20240515MAAAMD2840,MAA,AMD,EC,88,1715782020,1715866620
4544,ZZ20240517MAAAMD2840,MAA,AMD,FC,22,1715954820,1716039420
4545,ZZ20240517MAAAMD2840,MAA,AMD,BC,44,1715954820,1716039420
4546,ZZ20240517MAAAMD2840,MAA,AMD,PC,66,1715954820,1716039420
4547,ZZ20240517MAAAMD2840,MAA,AMD,EC,88,1715954820,1716039420
4548,ZZ20240519MAAAMD2840,MAA,AMD,FC,22,1716127620,1716212220
4549,ZZ20240519MAAAMD2840,MAA,AMD,BC,44,1716127620,1716212220
4550,ZZ20240519MAAAMD2840,MAA,AMD,PC,66,1716127620,1716212220
4551,ZZ20240519MAAAMD2840,MAA,AMD,EC,88,1716127620,1716212220
4552,ZZ20240522MAAAMD2840,MAA,AMD,FC,22,1716386820,1716471420
4553,ZZ20240522MAAAMD2840,MAA,AMD,BC,44,1716386820,1716471420
4554,ZZ20240522MAAAMD2840,MAA,AMD,PC,66,1716386820,1716471420
4555,ZZ20240522MAAAMD2840,MAA,AMD,EC,88,1716386820,1716471420
4556,ZZ20240524MAAAMD2840,MAA,AMD,FC,22,1716559620,1716644220
4557,ZZ20240524MAAAMD2840,MAA,AMD,BC,44,1716559620,1716644220
4558,ZZ20240524MAAAMD2840,MAA,AMD,PC,66,1716559620,1716644220
4559,ZZ20240524MAAAMD2840,MAA,AMD,EC,88,1716559620,1716644220
4560,ZZ20240526MAAAMD2840,MAA,AMD,FC,22,1716732420,1716817020
4561,ZZ20240526MAAAMD2840,MAA,AMD,BC,44,1716732420,1716817020
4562,ZZ20240526MAAAMD2840,MAA,AMD,PC,66,1716732420,1716817020
4563,ZZ20240526MAAAMD2840,MAA,AMD,EC,88,1716732420,1716817020
4564,ZZ20240529MAAAMD2840,MAA,AMD,FC,22,1716991620,1717076220
4565,ZZ20240529MAAAMD2840,MAA,AMD,BC,44,1716991620,1717076220
4566,ZZ20240529MAAAMD2840,MAA,AMD,PC,66,1716991620,1717076220
4567,ZZ20240529MAAAMD2840,MAA,AMD,EC,88,1716991620,1717076220
4568,ZZ20240531MAAAMD2840,MAA,AMD,FC,22,1717164420,1717249020
4569,ZZ20240531MAAAMD2840,MAA,AMD,BC,44,1717164420,1717249020
4570,ZZ20240531MAAAMD2840,MAA,AMD,PC,66,1717164420,1717249020
4571,ZZ20240531MAAAMD2840,MAA,AMD,EC,88,1717164420,1717249020
4572,ZZ20240602MAAAMD2840,MAA,AMD,FC,22,1717337220,1717421820
4573,ZZ20240602MAAAMD2840,MAA,AMD,BC,44,1717337220,1717421820
4574,ZZ20240602MAAAMD2840,MAA,AMD,PC,66,1717337220,1717421820
4575,ZZ20240602MAAAMD2840,MAA,AMD,EC,88,1717337220,1717421820
4576,ZZ20240605MAAAMD2840,MAA,AMD,FC,22,1717596420,1717681020
4577,ZZ20240605MAAAMD2840,MAA,AMD,BC,44,1717596420,1717681020
4578,ZZ20240605MAAAMD2840,MAA,AMD,PC,66,1717596420,1717681020
4579,ZZ20240605MAAAMD2840,MAA,AMD,EC,88,1717596420,1717681020
4580,ZZ20240607MAAAMD2840,MAA,AMD,FC,22,1717769220,1717853820
4581,ZZ20240607MAAAMD2840,MAA,AMD,BC,44,1717769220,1717853820
4582,ZZ20240607MAAAMD2840,MAA,AMD,PC,66,1717769220,1717853820
4583,ZZ20240607MAAAMD2840,MAA,AMD,EC,88,1717769220,1717853820
4584,ZZ20240609MAAAMD2840,MAA,AMD,FC,22,1717942020,1718026620
4585,ZZ20240609MAAAMD2840,MAA,AMD,BC,44,1717942020,1718026620
4586,ZZ20240609MAAAMD2840,MAA,AMD,PC,66,1717942020,1718026620
4587,ZZ20240609MAAAMD2840,MAA,AMD,EC,88,1717942020,1718026620
4588,ZZ20240612MAAAMD2840,MAA,AMD,FC,22,1718201220,1718285820
4589,ZZ20240612MAAAMD2840,MAA,AMD,BC,44,1718201220,1718285820
4590,ZZ20240612MAAAMD2840,MAA,AMD,PC,66,1718201220,1718285820
4591,ZZ20240612MAAAMD2840,MAA,AMD,EC,88,1718201220,1718285820
4592,ZZ20240614MAAAMD2840,MAA,AMD,FC,22,1718374020,1718458620
4593,ZZ20240614MAAAMD2840,MAA,AMD,BC,44,1718374020,1718458620
4594,ZZ20240614MAAAMD2840,MAA,AMD,PC,66,1718374020,1718458620
4595,ZZ20240614MAAAMD2840,MAA,AMD,EC,88,1718374020,1718458620
4596,ZZ20240420AMDDEL3431,AMD,DEL,FC,20,1713575400,1713596820
4597,ZZ20240420AMDDEL3431,AMD,DEL,BC,40,1713575400,1713596820
4598,ZZ20240420AMDDEL3431,AMD,DEL,PC,60,1713575400,1713596820
4599,ZZ20240420AMDDEL3431,AMD,DEL,EC,80,1713575400,1713596820
4600,ZZ20240422AMDDEL3431,AMD,DEL,FC,20,1713748200,1713769620
4601,ZZ20240422AMDDEL3431,AMD,DEL,BC,40,1713748200,1713769620
4602,ZZ20240422AMDDEL3431,AMD,DEL,PC,60,1713748200,1713769620
4603,ZZ20240422AMDDEL3431,AMD,DEL,EC,80,1713748200,1713769620
4604,ZZ20240423AMDDEL3431,AMD,DEL,FC,20,1713834600,1713856020
4605,ZZ20240423AMDDEL3431,AMD,DEL,BC,40,1713834600,1713856020
4606,ZZ20240423AMDDEL3431,AMD,DEL,PC,60,1713834600,1713856020
4607,ZZ20240423AMDDEL3431,AMD,DEL,EC,80,1713834600,1713856020
4608,ZZ20240424AMDDEL3431,AMD,DEL,FC,20,1713921000,1713942420
4609,ZZ20240424AMDDEL3431,AMD,DEL,BC,40,1713921000,1713942420
4610,ZZ20240424AMDDEL3431,AMD,DEL,PC,60,1713921000,1713942420
4611,ZZ20240424AMDDEL3431,AMD,DEL,EC,80,1713921000,1713942420
4612,ZZ20240425AMDDEL3431,AMD,DEL,FC,20,1714007400,1714028820
4613,ZZ20240425AMDDEL3431,AMD,DEL,BC,40,1714007400,1714028820
4614,ZZ20240425AMDDEL3431,AMD,DEL,PC,60,1714007400,1714028820
4615,ZZ20240425AMDDEL3431,AMD,DEL,EC,80,1714007400,1714028820
4616,ZZ20240427AMDDEL3431,AMD,DEL,FC,20,1714180200,1714201620
4617,ZZ20240427AMDDEL3431,AMD,DEL,BC,40,1714180200,1714201620
4618,ZZ20240427AMDDEL3431,AMD,DEL,PC,60,1714180200,1714201620
4619,ZZ20240427AMDDEL3431,AMD,DEL,EC,80,1714180200,1714201620
4620,ZZ20240429AMDDEL3431,AMD,DEL,FC,20,1714353000,1714374420
4621,ZZ20240429AMDDEL3431,AMD,DEL,BC,40,1714353000,1714374420
4622,ZZ20240429AMDDEL3431,AMD,DEL,PC,60,1714353000,1714374420
4623,ZZ20240429AMDDEL3431,AMD,DEL,EC,80,1714353000,1714374420
4624,ZZ20240430AMDDEL3431,AMD,DEL,FC,20,1714439400,1714460820
4625,ZZ20240430AMDDEL3431,AMD,DEL,BC,40,1714439400,1714460820
4626,ZZ20240430AMDDEL3431,AMD,DEL,PC,60,1714439400,1714460820
4627,ZZ20240430AMDDEL3431,AMD,DEL,EC,80,1714439400,1714460820
4628,ZZ20240501AMDDEL3431,AMD,DEL,FC,20,1714525800,1714547220
4629,ZZ20240501AMDDEL3431,AMD,DEL,BC,40,1714525800,1714547220
4630,ZZ20240501AMDDEL3431,AMD,DEL,PC,60,1714525800,1714547220
4631,ZZ20240501AMDDEL3431,AMD,DEL,EC,80,1714525800,1714547220
4632,ZZ20240502AMDDEL3431,AMD,DEL,FC,20,1714612200,1714633620
4633,ZZ20240502AMDDEL3431,AMD,DEL,BC,40,1714612200,1714633620
4634,ZZ20240502AMDDEL3431,AMD,DEL,PC,60,1714612200,1714633620
4635,ZZ20240502AMDDEL3431,AMD,DEL,EC,80,1714612200,1714633620
4636,ZZ20240504AMDDEL3431,AMD,DEL,FC,20,1714785000,1714806420
4637,ZZ20240504AMDDEL3431,AMD,DEL,BC,40,1714785000,1714806420
4638,ZZ20240504AMDDEL3431,AMD,DEL,PC,60,1714785000,1714806420
4639,ZZ20240504AMDDEL3431,AMD,DEL,EC,80,1714785000,1714806420
4640,ZZ20240506AMDDEL3431,AMD,DEL,FC,20,1714957800,1714979220
4641,ZZ20240506AMDDEL3431,AMD,DEL,BC,40,1714957800,1714979220
4642,ZZ20240506AMDDEL3431,AMD,DEL,PC,60,1714957800,1714979220
4643,ZZ20240506AMDDEL3431,AMD,DEL,EC,80,1714957800,1714979220
4644,ZZ20240507AMDDEL3431,AMD,DEL,FC,20,1715044200,1715065620
4645,ZZ20240507AMDDEL3431,AMD,DEL,BC,40,1715044200,1715065620
4646,ZZ20240507AMDDEL3431,AMD,DEL,PC,60,1715044200,1715065620
4647,ZZ20240507AMDDEL3431,AMD,DEL,EC,80,1715044200,1715065620
4648,ZZ20240508AMDDEL3431,AMD,DEL,FC,20,1715130600,1715152020
4649,ZZ20240508AMDDEL3431,AMD,DEL,BC,40,1715130600,1715152020
4650,ZZ20240508AMDDEL3431,AMD,DEL,PC,60,1715130600,1715152020
4651,ZZ20240508AMDDEL3431,AMD,DEL,EC,80,1715130600,1715152020
4652,ZZ20240509AMDDEL3431,AMD,DEL,FC,20,1715217000,1715238420
4653,ZZ20240509AMDDEL3431,AMD,DEL,BC,40,1715217000,1715238420
4654,ZZ20240509AMDDEL3431,AMD,DEL,PC,60,1715217000,1715238420
4655,ZZ20240509AMDDEL3431,AMD,DEL,EC,80,1715217000,1715238420
4656,ZZ20240511AMDDEL3431,AMD,DEL,FC,20,1715389800,1715411220
4657,ZZ20240511AMDDEL3431,AMD,DEL,BC,40,1715389800,1715411220
4658,ZZ20240511AMDDEL3431,AMD,DEL,PC,60,1715389800,1715411220
4659,ZZ20240511AMDDEL3431,AMD,DEL,EC,80,1715389800,1715411220
4660,ZZ20240513AMDDEL3431,AMD,DEL,FC,20,1715562600,1715584020
4661,ZZ20240513AMDDEL3431,AMD,DEL,BC,40,1715562600,1715584020
4662,ZZ20240513AMDDEL3431,AMD,DEL,PC,60,1715562600,1715584020
4663,ZZ20240513AMDDEL3431,AMD,DEL,EC,80,1715562600,1715584020
4664,ZZ20240514AMDDEL3431,AMD,DEL,FC,20,1715649000,1715670420
4665,ZZ20240514AMDDEL3431,AMD,DEL,BC,40,1715649000,1715670420
4666,ZZ20240514AMDDEL3431,AMD,DEL,PC,60,1715649000,1715670420
4667,ZZ20240514AMDDEL3431,AMD,DEL,EC,80,1715649000,1715670420
4668,ZZ20240515AMDDEL3431,AMD,DEL,FC,20,1715735400,1715756820
4669,ZZ20240515AMDDEL3431,AMD,DEL,BC,40,1715735400,1715756820
4670,ZZ20240515AMDDEL3431,AMD,DEL,PC,60,1715735400,1715756820
4671,ZZ20240515AMDDEL3431,AMD,DEL,EC,80,1715735400,1715756820
4672,ZZ20240516AMDDEL3431,AMD,DEL,FC,20,1715821800,1715843220
4673,ZZ20240516AMDDEL3431,AMD,DEL,BC,40,1715821800,1715843220
4674,ZZ20240516AMDDEL3431,AMD,DEL,PC,60,1715821800,1715843220
4675,ZZ20240516AMDDEL3431,AMD,DEL,EC,80,1715821800,1715843220
4676,ZZ20240518AMDDEL3431,AMD,DEL,FC,20,1715994600,1716016020
4677,ZZ20240518AMDDEL3431,AMD,DEL,BC,40,1715994600,1716016020
4678,ZZ20240518AMDDEL3431,AMD,DEL,PC,60,1715994600,1716016020
4679,ZZ20240518AMDDEL3431,AMD,DEL,EC,80,1715994600,1716016020
4680,ZZ20240520AMDDEL3431,AMD,DEL,FC,20,1716167400,1716188820
4681,ZZ20240520AMDDEL3431,AMD,DEL,BC,40,1716167400,1716188820
4682,ZZ20240520AMDDEL3431,AMD,DEL,PC,60,1716167400,1716188820
4683,ZZ20240520AMDDEL3431,AMD,DEL,EC,80,1716167400,1716188820
4684,ZZ20240521AMDDEL3431,AMD,DEL,FC,20,1716253800,1716275220
4685,ZZ20240521AMDDEL3431,AMD,DEL,BC,40,1716253800,1716275220
4686,ZZ20240521AMDDEL3431,AMD,DEL,PC,60,1716253800,1716275220
4687,ZZ20240521AMDDEL3431,AMD,DEL,EC,80,1716253800,1716275220
4688,ZZ20240522AMDDEL3431,AMD,DEL,FC,20,1716340200,1716361620
4689,ZZ20240522AMDDEL3431,AMD,DEL,BC,40,1716340200,1716361620
4690,ZZ20240522AMDDEL3431,AMD,DEL,PC,60,1716340200,1716361620
4691,ZZ20240522AMDDEL3431,AMD,DEL,EC,80,1716340200,1716361620
4692,ZZ20240523AMDDEL3431,AMD,DEL,FC,20,1716426600,1716448020
4693,ZZ20240523AMDDEL3431,AMD,DEL,BC,40,1716426600,1716448020
4694,ZZ20240523AMDDEL3431,AMD,DEL,PC,60,1716426600,1716448020
4695,ZZ20240523AMDDEL3431,AMD,DEL,EC,80,1716426600,1716448020
4696,ZZ20240525AMDDEL3431,AMD,DEL,FC,20,1716599400,1716620820
4697,ZZ20240525AMDDEL3431,AMD,DEL,BC,40,1716599400,1716620820
4698,ZZ20240525AMDDEL3431,AMD,DEL,PC,60,1716599400,1716620820
4699,ZZ20240525AMDDEL3431,AMD,DEL,EC,80,1716599400,1716620820
4700,ZZ20240527AMDDEL3431,AMD,DEL,FC,20,1716772200,1716793620
4701,ZZ20240527AMDDEL3431,AMD,DEL,BC,40,1716772200,1716793620
4702,ZZ20240527AMDDEL3431,AMD,DEL,PC,60,1716772200,1716793620
4703,ZZ20240527AMDDEL3431,AMD,DEL,EC,80,1716772200,1716793620
4704,ZZ20240528AMDDEL3431,AMD,DEL,FC,20,1716858600,1716880020
4705,ZZ20240528AMDDEL3431,AMD,DEL,BC,40,1716858600,1716880020
4706,ZZ20240528AMDDEL3431,AMD,DEL,PC,60,1716858600,1716880020
4707,ZZ20240528AMDDEL3431,AMD,DEL,EC,80,1716858600,1716880020
4708,ZZ20240529AMDDEL3431,AMD,DEL,FC,20,1716945000,1716966420
4709,ZZ20240529AMDDEL3431,AMD,DEL,BC,40,1716945000,1716966420
4710,ZZ20240529AMDDEL3431,AMD,DEL,PC,60,1716945000,1716966420
4711,ZZ20240529AMDDEL3431,AMD,DEL,EC,80,1716945000,1716966420
4712,ZZ20240530AMDDEL3431,AMD,DEL,FC,20,1717031400,1717052820
4713,ZZ20240530AMDDEL3431,AMD,DEL,BC,40,1717031400,1717052820
4714,ZZ20240530AMDDEL3431,AMD,DEL,PC,60,1717031400,1717052820
4715,ZZ20240530AMDDEL3431,AMD,DEL,EC,80,1717031400,1717052820
4716,ZZ20240601AMDDEL3431,AMD,DEL,FC,20,1717204200,1717225620
4717,ZZ20240601AMDDEL3431,AMD,DEL,BC,40,1717204200,1717225620
4718,ZZ20240601AMDDEL3431,AMD,DEL,PC,60,1717204200,1717225620
4719,ZZ20240601AMDDEL3431,AMD,DEL,EC,80,1717204200,1717225620
4720,ZZ20240603AMDDEL3431,AMD,DEL,FC,20,1717377000,1717398420
4721,ZZ20240603AMDDEL3431,AMD,DEL,BC,40,1717377000,1717398420
4722,ZZ20240603AMDDEL3431,AMD,DEL,PC,60,1717377000,1717398420
4723,ZZ20240603AMDDEL3431,AMD,DEL,EC,80,1717377000,1717398420
4724,ZZ20240604AMDDEL3431,AMD,DEL,FC,20,1717463400,1717484820
4725,ZZ20240604AMDDEL3431,AMD,DEL,BC,40,1717463400,1717484820
4726,ZZ20240604AMDDEL3431,AMD,DEL,PC,60,1717463400,1717484820
4727,ZZ20240604AMDDEL3431,AMD,DEL,EC,80,1717463400,1717484820
4728,ZZ20240412AMDBLR3041,AMD,BLR,FC,20,1712931960,1712945520
4729,ZZ20240412AMDBLR3041,AMD,BLR,BC,40,1712931960,1712945520
4730,ZZ20240412AMDBLR3041,AMD,BLR,PC,60,1712931960,1712945520
4731,ZZ20240412AMDBLR3041,AMD,BLR,EC,80,1712931960,1712945520
4732,ZZ20240414AMDBLR3041,AMD,BLR,FC,20,1713104760,1713118320
4733,ZZ20240414AMDBLR3041,AMD,BLR,BC,40,1713104760,1713118320
4734,ZZ20240414AMDBLR3041,AMD,BLR,PC,60,1713104760,1713118320
4735,ZZ20240414AMDBLR3041,AMD,BLR,EC,80,1713104760,1713118320
4736,ZZ20240415AMDBLR3041,AMD,BLR,FC,20,1713191160,1713204720
4737,ZZ20240415AMDBLR3041,AMD,BLR,BC,40,1713191160,1713204720
4738,ZZ20240415AMDBLR3041,AMD,BLR,PC,60,1713191160,1713204720
4739,ZZ20240415AMDBLR3041,AMD,BLR,EC,80,1713191160,1713204720
4740,ZZ20240419AMDBLR3041,AMD,BLR,FC,20,1713536760,1713550320
4741,ZZ20240419AMDBLR3041,AMD,BLR,BC,40,1713536760,1713550320
4742,ZZ20240419AMDBLR3041,AMD,BLR,PC,60,1713536760,1713550320
4743,ZZ20240419AMDBLR3041,AMD,BLR,EC,80,1713536760,1713550320
4744,ZZ20240421AMDBLR3041,AMD,BLR,FC,20,1713709560,1713723120
4745,ZZ20240421AMDBLR3041,AMD,BLR,BC,40,1713709560,1713723120
4746,ZZ20240421AMDBLR3041,AMD,BLR,PC,60,1713709560,1713723120
4747,ZZ20240421AMDBLR3041,AMD,BLR,EC,80,1713709560,1713723120
4748,ZZ20240422AMDBLR3041,AMD,BLR,FC,20,1713795960,1713809520
4749,ZZ20240422AMDBLR3041,AMD,BLR,BC,40,1713795960,1713809520
4750,ZZ20240422AMDBLR3041,AMD,BLR,PC,60,1713795960,1713809520
4751,ZZ20240422AMDBLR3041,AMD,BLR,EC,80,1713795960,1713809520
4752,ZZ20240426AMDBLR3041,AMD,BLR,FC,20,1714141560,1714155120
4753,ZZ20240426AMDBLR3041,AMD,BLR,BC,40,1714141560,1714155120
4754,ZZ20240426AMDBLR3041,AMD,BLR,PC,60,1714141560,1714155120
4755,ZZ20240426AMDBLR3041,AMD,BLR,EC,80,1714141560,1714155120
4756,ZZ20240428AMDBLR3041,AMD,BLR,FC,20,1714314360,1714327920
4757,ZZ20240428AMDBLR3041,AMD,BLR,BC,40,1714314360,1714327920
4758,ZZ20240428AMDBLR3041,AMD,BLR,PC,60,1714314360,1714327920
4759,ZZ20240428AMDBLR3041,AMD,BLR,EC,80,1714314360,1714327920
4760,ZZ20240429AMDBLR3041,AMD,BLR,FC,20,1714400760,1714414320
4761,ZZ20240429AMDBLR3041,AMD,BLR,BC,40,1714400760,1714414320
4762,ZZ20240429AMDBLR3041,AMD,BLR,PC,60,1714400760,1714414320
4763,ZZ20240429AMDBLR3041,AMD,BLR,EC,80,1714400760,1714414320
4764,ZZ20240503AMDBLR3041,AMD,BLR,FC,20,1714746360,1714759920
4765,ZZ20240503AMDBLR3041,AMD,BLR,BC,40,1714746360,1714759920
4766,ZZ20240503AMDBLR3041,AMD,BLR,PC,60,1714746360,1714759920
4767,ZZ20240503AMDBLR3041,AMD,BLR,EC,80,1714746360,1714759920
4768,ZZ20240505AMDBLR3041,AMD,BLR,FC,20,1714919160,1714932720
4769,ZZ20240505AMDBLR3041,AMD,BLR,BC,40,1714919160,1714932720
4770,ZZ20240505AMDBLR3041,AMD,BLR,PC,60,1714919160,1714932720
4771,ZZ20240505AMDBLR3041,AMD,BLR,EC,80,1714919160,1714932720
4772,ZZ20240506AMDBLR3041,AMD,BLR,FC,20,1715005560,1715019120
4773,ZZ20240506AMDBLR3041,AMD,BLR,BC,40,1715005560,1715019120
4774,ZZ20240506AMDBLR3041,AMD,BLR,PC,60,1715005560,1715019120
4775,ZZ20240506AMDBLR3041,AMD,BLR,EC,80,1715005560,1715019120
4776,ZZ20240510AMDBLR3041,AMD,BLR,FC,20,1715351160,1715364720
4777,ZZ20240510AMDBLR3041,AMD,BLR,BC,40,1715351160,1715364720
4778,ZZ20240510AMDBLR3041,AMD,BLR,PC,60,1715351160,1715364720
4779,ZZ20240510AMDBLR3041,AMD,BLR,EC,80,1715351160,1715364720
4780,ZZ20240512AMDBLR3041,AMD,BLR,FC,20,1715523960,1715537520
4781,ZZ20240512AMDBLR3041,AMD,BLR,BC,40,1715523960,1715537520
4782,ZZ20240512AMDBLR3041,AMD,BLR,PC,60,1715523960,1715537520
4783,ZZ20240512AMDBLR3041,AMD,BLR,EC,80,1715523960,1715537520
4784,ZZ20240513AMDBLR3041,AMD,BLR,FC,20,1715610360,1715623920
4785,ZZ20240513AMDBLR3041,AMD,BLR,BC,40,1715610360,1715623920
4786,ZZ20240513AMDBLR3041,AMD,BLR,PC,60,1715610360,1715623920
4787,ZZ20240513AMDBLR3041,AMD,BLR,EC,80,1715610360,1715623920
4788,ZZ20240517AMDBLR3041,AMD,BLR,FC,20,1715955960,1715969520
4789,ZZ20240517AMDBLR3041,AMD,BLR,BC,40,1715955960,1715969520
4790,ZZ20240517AMDBLR3041,AMD,BLR,PC,60,1715955960,1715969520
4791,ZZ20240517AMDBLR3041,AMD,BLR,EC,80,1715955960,1715969520
