IDX,PNR,KEY,CNT,SCORE,FK,UID
45548,DRVF68,ZZ20240519HYDIDR4122,4,500,0,5391
45549,TPIX25,ZZ20240519HYDCCU3772,1,500,1,3755
45550,RSWL25,ZZ20240519HYDBLR2887,1,500,1,1659
45551,RSWL25,ZZ20240525BLRDEL2257,1,1000,0,3471
45552,TPVD63,ZZ20240518HYDDEL2297,3,1150,0,3828
45553,FSXM82,ZZ20240518HYDDEL2297,1,3550,0,3828
45554,OBUZ23,ZZ20240518HYDDEL2297,1,1050,1,3828
45555,XJFQ28,ZZ20240518HYDDEL2297,2,2600,0,3828
45556,TLKC11,ZZ20240518HYDDEL2297,3,4150,0,3828
45557,QGUL10,ZZ20240518HYDDEL2297,3,6900,0,3828
45558,ARAI88,ZZ20240518HYDDEL2297,1,4300,0,3828
45559,NPKF94,ZZ20240518HYDDEL2297,1,3100,1,3829
45560,CIGD17,ZZ20240518HYDDEL2297,2,5400,0,3829
45561,PGEZ46,ZZ20240518HYDDEL2297,2,5400,0,3829
45562,XAGN94,ZZ20240518HYDDEL2297,4,8250,0,3829
45563,MBZS67,ZZ20240518HYDDEL2297,1,1600,1,3829
45564,KBZC82,ZZ20240518HYDDEL2297,2,5100,0,3829
45565,RADP70,ZZ20240518HYDDEL2297,4,7900,0,3829
45566,UAVW69,ZZ20240518HYDDEL2297,3,3200,0,3829
45567,PNWG68,ZZ20240518HYDDEL2297,4,4000,0,3829
45568,ZWIT66,ZZ20240518HYDDEL2297,1,2850,1,3829
45569,DOBH25,ZZ20240518HYDDEL2297,4,9200,0,3829
45570,OOXO57,ZZ20240518HYDDEL2297,3,3700,0,3829
45571,OUGY30,ZZ20240518HYDDEL2297,3,3750,0,3830
45572,VYRM58,ZZ20240518HYDDEL2297,5,8850,0,3830
45573,XYCG30,ZZ20240518HYDDEL2297,6,9150,0,3830
45574,LJBV58,ZZ20240518HYDDEL2297,1,2900,1,3830
45575,RCYZ13,ZZ20240518HYDDEL2297,5,9850,0,3830
45576,SAEY17,ZZ20240518HYDDEL2297,4,4800,0,3830
45577,UJUE72,ZZ20240518HYDDEL2297,6,12650,0,3830
45578,SISG61,ZZ20240518HYDDEL2297,1,1150,1,3830
45579,HATN27,ZZ20240518HYDDEL2297,2,2700,0,3830
45580,QBMV81,ZZ20240518HYDDEL2297,7,9650,0,3830
45581,TDOQ74,ZZ20240518HYDDEL2297,4,6800,0,3830
45582,JALV84,ZZ20240518HYDDEL2297,2,600,0,3831
45583,FUAF20,ZZ20240518HYDDEL2297,8,9400,0,3831
45584,DZSA47,ZZ20240518HYDDEL2297,6,9250,0,3831
45585,HCJF29,ZZ20240518HYDDEL2297,3,6350,0,3831
45586,VGRB90,ZZ20240518HYDDEL2297,9,13950,0,3831
45587,OPIT73,ZZ20240518HYDDEL2297,7,10100,0,3831
45588,TEWQ89,ZZ20240518HYDDEL2297,8,13150,0,3831
45589,SOVB80,ZZ20240518HYDDEL2297,4,3200,0,3831
45590,NPJY62,ZZ20240518HYDDEL2297,1,1050,1,3831
45591,NRJA12,ZZ20240518HYDDEL2297,8,15900,0,3831
45592,YHSE79,ZZ20240518HYDDEL2297,5,9500,0,3831
45593,FSXM82,ZZ20240529DELAMD2973,1,1000,1,2688
45594,FSXM82,ZZ20240530AMDMAA4140,1,1000,1,2408
45595,FSXM82,ZZ20240531MAAHYD3027,1,1000,1,1600
45596,OBUZ23,ZZ20240525DELBOM3742,1,1000,1,888
45597,OBUZ23,ZZ20240526BOMHYD2933,1,1500,0,1960
45598,XJFQ28,ZZ20240522DELMAA3440,2,1500,0,1816
45599,XJFQ28,ZZ20240523MAAHYD3027,2,1500,0,1588
45600,ARAI88,ZZ20240522DELMAA3440,1,1000,1,1816
45601,NPKF94,ZZ20240519DELBLR3152,1,800,1,1313
45602,CIGD17,ZZ20240530DELAMD2973,2,800,0,2693
45603,XAGN94,ZZ20240522DELMAA3440,4,800,0,1817
45604,XAGN94,ZZ20240519MAATRV2008,4,1300,0,5149
45605,MBZS67,ZZ20240522DELMAA3440,1,800,1,1817
45606,MBZS67,ZZ20240523MAAHYD3027,1,800,1,1589
45607,RADP70,ZZ20240519DELBLR3152,4,1300,0,1313
45608,ZWIT66,ZZ20240522DELMAA3440,1,800,1,1817
45609,ZWIT66,ZZ20240523MAACCU4647,1,800,1,997
45610,ZWIT66,ZZ20240525CCUBLR3294,1,800,1,1137
45611,OOXO57,ZZ20240530DELAMD2973,3,800,0,2693
45612,OOXO57,ZZ20240601AMDHYD4341,3,800,0,4945
45613,OUGY30,ZZ20240519DELBLR3152,3,1100,0,1314
45614,XYCG30,ZZ20240530DELAMD2973,6,600,0,2694
45615,XYCG30,ZZ20240531AMDBLR3782,6,600,0,3610
45616,XYCG30,ZZ20240601BLRHYD2811,6,1100,0,2918
45617,LJBV58,ZZ20240530DELAMD2973,1,600,1,2694
45618,LJBV58,ZZ20240601AMDHYD4341,1,600,1,4946
45619,SAEY17,ZZ20240530DELAMD2973,4,600,0,2694
45620,SISG61,ZZ20240519DELBLR3152,1,600,1,1314
45621,SISG61,ZZ20240525BLRAMD4647,1,600,1,1410
45622,SISG61,ZZ20240526AMDHYD2223,1,1100,0,50
45623,JALV84,ZZ20240530DELAMD2973,2,500,0,2695
45624,JALV84,ZZ20240531AMDBLR3782,2,500,0,3611
45625,JALV84,ZZ20240601BLRHYD2811,2,500,0,2919
45626,VGRB90,ZZ20240519DELBLR3152,9,1000,0,1315
45627,NRJA12,ZZ20240530DELAMD2973,8,500,0,2695
45628,YXBO41,ZZ20240518BOMHYD2933,3,6650,0,1936
45629,VSHZ37,ZZ20240518BOMHYD2933,1,1050,1,1936
45630,XXXJ53,ZZ20240518BOMHYD2933,3,3450,0,1937
45631,FYJR27,ZZ20240518BOMHYD2933,1,850,1,1937
45632,ADWK78,ZZ20240518BOMHYD2933,4,10000,0,1937
45633,NETC91,ZZ20240518BOMHYD2933,3,7450,0,1937
45634,SXUO67,ZZ20240518BOMHYD2933,1,850,1,1937
45635,BLEP42,ZZ20240518BOMHYD2933,2,3600,0,1937
45636,NVZK56,ZZ20240518BOMHYD2933,2,6150,0,1937
45637,EHEP47,ZZ20240518BOMHYD2933,1,3350,0,1937
45638,EOXV16,ZZ20240518BOMHYD2933,1,2350,1,1937
45639,SLCC50,ZZ20240518BOMHYD2933,5,7600,0,1938
45640,LCRY49,ZZ20240518BOMHYD2933,4,6800,0,1938
45641,JYEU81,ZZ20240518BOMHYD2933,9,13800,0,1938
45642,UDVH73,ZZ20240518BOMHYD2933,4,5500,0,1938
45643,RSXS46,ZZ20240518BOMHYD2933,4,8050,0,1938
45644,KYXI83,ZZ20240518BOMHYD2933,3,6500,0,1938
45645,UCJZ51,ZZ20240518BOMHYD2933,3,6000,0,1938
45646,DTOF15,ZZ20240518BOMHYD2933,6,9500,0,1939
45647,GVSI15,ZZ20240518BOMHYD2933,1,2550,0,1939
45648,DTUU46,ZZ20240518BOMHYD2933,1,2550,0,1939
45649,YSUL81,ZZ20240518BOMHYD2933,7,8600,0,1939
45650,IGKZ84,ZZ20240518BOMHYD2933,1,550,1,1939
45651,ZIRF77,ZZ20240518BOMHYD2933,4,5450,0,1939
45652,BLQF17,ZZ20240518BOMHYD2933,6,10050,0,1939
45653,MAZC21,ZZ20240518BOMHYD2933,4,3400,0,1939
45654,AZNI36,ZZ20240518BOMHYD2933,8,17150,0,1939
45655,FECN79,ZZ20240518BOMHYD2933,2,5350,0,1939
45656,YXBO41,ZZ20240519HYDIDR4122,3,1000,0,5388
45657,YXBO41,ZZ20240530IDRHYD2795,3,1000,0,6308
45658,YXBO41,ZZ20240601HYDBLR2887,3,1000,0,1692
45659,VSHZ37,ZZ20240519HYDBLR2887,1,1000,1,1656
45660,VSHZ37,ZZ20240522BLRHYD3027,1,1500,0,456
45661,FYJR27,ZZ20240519HYDAMD2299,1,1300,0,3037
45662,FYJR27,ZZ20240520AMDBOM2678,1,800,1,3317
45663,ADWK78,ZZ20240519HYDDEL2297,4,800,0,3833
45664,ADWK78,ZZ20240529DELBLR3152,4,800,0,1337
45665,ADWK78,ZZ20240530BLRBOM2024,4,800,0,2821
45666,NETC91,ZZ20240519HYDCCU3772,3,1300,0,3753
45667,BLEP42,ZZ20240519HYDCCU3772,2,800,0,3753
45668,EHEP47,ZZ20240519HYDCCU3772,1,800,1,3753
45669,LCRY49,ZZ20240519HYDAMD2299,4,1100,0,3038
45670,RSXS46,ZZ20240519HYDAMD2299,4,1100,0,3038
45671,RSXS46,ZZ20240520AMDBOM2678,4,600,0,3318
45672,KYXI83,ZZ20240519HYDAMD2299,3,1100,0,3038
45673,UCJZ51,ZZ20240519HYDDEL2297,3,600,0,3834
45674,DTOF15,ZZ20240519HYDCCU3772,6,500,0,3755
45675,YSUL81,ZZ20240519HYDBLR2887,7,1000,0,1659
45676,IGKZ84,ZZ20240520HYDCJB2914,1,500,1,6399
45677,ZIRF77,ZZ20240520HYDCJB2914,4,500,0,6399
45678,BLQF17,ZZ20240519HYDBLR2887,6,1000,0,1659
45679,BLQF17,ZZ20240606BLRBOM2024,6,500,0,2835
45680,MAZC21,ZZ20240519HYDBLR2887,4,1000,0,1659
45681,FECN79,ZZ20240519HYDIDR4122,2,500,0,5391
45682,KACE30,ZZ20240518AMDHYD4341,2,1600,0,4920
45683,PSNV58,ZZ20240518AMDHYD4341,3,5000,0,4922
45684,UANJ41,ZZ20240518AMDHYD4341,1,2400,1,4922
45685,OBBT58,ZZ20240518AMDHYD4341,2,4600,0,4923
45686,KACE30,ZZ20240519HYDDEL2297,2,1000,0,3832
45687,UANJ41,ZZ20240519HYDIDR4122,1,1100,0,5390
45688,UANJ41,ZZ20240523IDRHYD3455,1,600,1,6766
45689,UANJ41,ZZ20240524HYDAMD2299,1,600,1,3054
45690,AGAH80,ZZ20240518MAACCU4838,4,4950,0,3100
45691,EWKA60,ZZ20240518MAACCU4838,1,2050,0,3100
45692,CPXA97,ZZ20240518MAACCU4838,3,5400,0,3100
45693,YJRY19,ZZ20240518MAACCU4838,4,8450,0,3100
45694,TTVC43,ZZ20240518MAACCU4838,1,3050,0,3100
45695,JGBH38,ZZ20240518MAACCU4838,2,5100,0,3100
45696,BXRN47,ZZ20240518MAACCU4838,1,3600,0,3101
45697,IRBH26,ZZ20240518MAACCU4838,1,4850,0,3101
45698,IFCF51,ZZ20240518MAACCU4838,3,4900,0,3101
45699,PPET58,ZZ20240518MAACCU4838,3,4200,0,3101
45700,SZST54,ZZ20240518MAACCU4838,1,3350,0,3101
45701,IVEY49,ZZ20240518MAACCU4838,1,4050,0,3101
45702,IWQI79,ZZ20240518MAACCU4838,3,6950,0,3101
45703,STQE56,ZZ20240518MAACCU4838,2,3400,0,3101
45704,PLUF31,ZZ20240518MAACCU4838,1,1850,0,3101
45705,ABTN23,ZZ20240518MAACCU4838,1,2100,0,3101
45706,SVRN74,ZZ20240518MAACCU4838,3,4950,0,3102
45707,QTLO71,ZZ20240518MAACCU4838,1,2900,0,3102
45708,WTIY10,ZZ20240518MAACCU4838,7,12650,0,3102
45709,BJIH89,ZZ20240518MAACCU4838,3,4750,0,3102
45710,UWCD62,ZZ20240518MAACCU4838,8,12750,0,3102
45711,EYQE59,ZZ20240518MAACCU4838,8,13450,0,3102
45712,RNHA95,ZZ20240518MAACCU4838,6,11150,0,3102
45713,KDDW69,ZZ20240518MAACCU4838,4,9500,0,3102
45714,JAJG72,ZZ20240518MAACCU4838,7,15650,0,3102
45715,HPSA49,ZZ20240518MAACCU4838,5,9850,0,3102
45716,RCXJ43,ZZ20240518MAACCU4838,1,1050,0,3103
45717,KXWX71,ZZ20240518MAACCU4838,9,12200,0,3103
45718,KKBA15,ZZ20240518MAACCU4838,7,10100,0,3103
45719,RMNW62,ZZ20240518MAACCU4838,2,6050,0,3103
45720,QSQN61,ZZ20240518MAACCU4838,7,10850,0,3103
45721,ZNAU56,ZZ20240518MAACCU4838,1,3300,0,3103
45722,MPJO16,ZZ20240518MAACCU4838,3,4650,0,3103
45723,TSPQ86,ZZ20240518MAACCU4838,1,3050,0,3103
45724,UCGT99,ZZ20240518MAACCU4838,3,6400,0,3103
45725,FOOH79,ZZ20240518MAACCU4838,2,5100,0,3103
45726,ANKV89,ZZ20240518MAACCU4838,1,1550,0,3103
45727,MLJV14,ZZ20240518MAACCU4838,4,9200,0,3103
45728,HGSP96,ZZ20240518MAACCU4838,2,2600,0,3103
45729,KDDW69,ZZ20240602CCUBOM3274,4,600,0,2614
45730,KDDW69,ZZ20240607BOMMAA3355,4,1100,0,1222
45731,RCXJ43,ZZ20240522CCUBLR3294,1,500,1,1135
45732,RMNW62,ZZ20240522CCUBLR3294,2,1000,0,1135
45733,RMNW62,ZZ20240606BLRCCU3484,2,1000,0,3975
45734,TSPQ86,ZZ20240526CCUBLR3294,1,500,1,1143
45735,TSPQ86,ZZ20240527BLRDEL2257,1,500,1,3479
45736,TSPQ86,ZZ20240529DELMAA2093,1,500,1,2295
45737,UCGT99,ZZ20240526CCUBLR3294,3,500,0,1143
45738,UCGT99,ZZ20240527BLRDEL2257,3,500,0,3479
45739,ANKV89,ZZ20240604CCUBOM3274,1,500,1,2619
45740,ANKV89,ZZ20240607BOMMAA3355,1,500,1,1223
45741,MLJV14,ZZ20240604CCUBOM3274,4,500,0,2619
45742,HGSP96,ZZ20240604CCUBOM3274,2,500,0,2619
45743,HGSP96,ZZ20240605BOMDEL2019,2,500,0,3307
45744,HGSP96,ZZ20240606DELMAA3440,2,500,0,1847
45745,BZLG62,ZZ20240518BBIBLR2099,4,7450,0,6336
45746,DPVI75,ZZ20240518BBIBLR2099,2,4100,0,6336
45747,TMSS56,ZZ20240518BBIBLR2099,1,1050,1,6336
45748,LAGZ41,ZZ20240518BBIBLR2099,1,3500,1,6336
45749,NOQP57,ZZ20240518BBIBLR2099,2,4600,0,6336
45750,SGSM34,ZZ20240518BBIBLR2099,4,8200,0,6336
45751,PWAH75,ZZ20240518BBIBLR2099,1,1050,1,6336
45752,VQAS58,ZZ20240518BBIBLR2099,1,2050,0,6336
45753,UOMJ35,ZZ20240518BBIBLR2099,3,4650,0,6337
45754,BWQO34,ZZ20240518BBIBLR2099,3,4700,0,6337
45755,JEQK29,ZZ20240518BBIBLR2099,2,2400,0,6337
45756,DVNY54,ZZ20240518BBIBLR2099,4,5500,0,6337
45757,QYRZ17,ZZ20240518BBIBLR2099,4,6950,0,6337
45758,QIEK18,ZZ20240518BBIBLR2099,2,3400,0,6337
45759,ICDI23,ZZ20240518BBIBLR2099,1,2100,0,6337
45760,TFAN48,ZZ20240518BBIBLR2099,2,1900,0,6337
45761,EJLV64,ZZ20240518BBIBLR2099,3,6150,0,6337
45762,CGTK94,ZZ20240518BBIBLR2099,4,6250,0,6337
45763,BBRC38,ZZ20240518BBIBLR2099,2,1900,0,6337
45764,LKBF40,ZZ20240518BBIBLR2099,2,5450,0,6338
45765,TJSV42,ZZ20240518BBIBLR2099,1,2400,1,6338
45766,TTGK95,ZZ20240518BBIBLR2099,4,8500,0,6338
45767,ISLY82,ZZ20240518BBIBLR2099,1,2150,0,6338
45768,CTVN85,ZZ20240518BBIBLR2099,2,5700,0,6338
45769,GRMC77,ZZ20240518BBIBLR2099,9,20750,0,6338
45770,KMWD69,ZZ20240518BBIBLR2099,1,2650,1,6338
45771,GZJM76,ZZ20240518BBIBLR2099,8,9250,0,6338
45772,KZQV26,ZZ20240518BBIBLR2099,3,8000,0,6338
45773,SSUR13,ZZ20240518BBIBLR2099,6,12900,0,6338
45774,PFDC57,ZZ20240518BBIBLR2099,2,1200,0,6338
45775,SNQI45,ZZ20240518BBIBLR2099,6,5600,0,6338
45776,YDON97,ZZ20240518BBIBLR2099,1,2400,1,6338
45777,LGFS33,ZZ20240518BBIBLR2099,3,3650,0,6339
45778,LDFY51,ZZ20240518BBIBLR2099,5,8250,0,6339
45779,RRQN64,ZZ20240518BBIBLR2099,1,2800,1,6339
45780,OOAV85,ZZ20240518BBIBLR2099,6,14250,0,6339
45781,ARYX57,ZZ20240518BBIBLR2099,3,4400,0,6339
45782,SJAV44,ZZ20240518BBIBLR2099,2,4850,0,6339
45783,LKHZ58,ZZ20240518BBIBLR2099,5,11750,0,6339
45784,RJBX26,ZZ20240518BBIBLR2099,3,4400,0,6339
45785,FOPV95,ZZ20240518BBIBLR2099,9,14650,0,6339
45786,IVHN80,ZZ20240518BBIBLR2099,2,2100,0,6339
45787,VOQB88,ZZ20240518BBIBLR2099,6,12800,0,6339
45788,WDHF72,ZZ20240518BBIBLR2099,9,13200,0,6339
45789,LNJY82,ZZ20240518BBIBLR2099,1,750,1,6339
45790,XHPF33,ZZ20240518BBIBLR2099,5,8500,0,6339
45791,NPFN36,ZZ20240518BBIBLR2099,1,1050,1,6339
45792,BZLG62,ZZ20240519BLRDEL2257,4,1000,0,3448
45793,DPVI75,ZZ20240525BLRAMD4647,2,1000,0,1408
45794,DPVI75,ZZ20240526AMDHYD2223,2,1000,0,48
45795,DPVI75,ZZ20240528HYDBLR2887,2,1500,0,1680
45796,TMSS56,ZZ20240522BLRCCU3484,1,1000,1,3952
45797,TMSS56,ZZ20240604CCUBOM3274,1,1500,0,2616
45798,TMSS56,ZZ20240607BOMMAA3355,1,1000,1,1220
45799,PWAH75,ZZ20240522BLRHYD3027,1,1000,1,456
45800,VQAS58,ZZ20240522BLRCCU3484,1,1000,1,3952
45801,VQAS58,ZZ20240526CCUBLR3294,1,1000,1,1140
45802,VQAS58,ZZ20240527BLRDEL2257,1,1000,1,3476
45803,UOMJ35,ZZ20240519BLRBOM2024,3,800,0,2805
45804,BWQO34,ZZ20240522BLRHYD3027,3,800,0,457
45805,DVNY54,ZZ20240519BLRDEL2257,4,800,0,3449
45806,QIEK18,ZZ20240519BLRDEL2257,2,800,0,3449
45807,QIEK18,ZZ20240530DELAMD2973,2,1300,0,2693
45808,QIEK18,ZZ20240531AMDCCU4995,2,800,0,2201
45809,TFAN48,ZZ20240519BLRDEL2257,2,800,0,3449
45810,TJSV42,ZZ20240523BLRCCU3484,1,600,1,3958
45811,TJSV42,ZZ20240526CCUBLR3294,1,600,1,1142
45812,TJSV42,ZZ20240529BLRCCU3484,1,600,1,3962
45813,GRMC77,ZZ20240522BLRHYD3027,9,600,0,458
45814,GRMC77,ZZ20240524HYDIDR4830,9,600,0,6830
45815,GRMC77,ZZ20240525IDRHYD3455,9,600,0,6770
45816,KMWD69,ZZ20240522BLRHYD3027,1,600,1,458
45817,KMWD69,ZZ20240524HYDCCU3772,1,1100,0,3762
45818,GZJM76,ZZ20240523BLRCCU3484,8,600,0,3958
45819,GZJM76,ZZ20240526CCUBLR3294,8,600,0,1142
45820,SSUR13,ZZ20240523BLRCCU3484,6,600,0,3958
45821,SSUR13,ZZ20240526CCUBLR3294,6,600,0,1142
45822,YDON97,ZZ20240519BLRDEL2257,1,600,1,3450
45823,YDON97,ZZ20240530DELAMD2973,1,600,1,2694
45824,LGFS33,ZZ20240519BLRDEL2257,3,500,0,3451
45825,RRQN64,ZZ20240525BLRAMD4647,1,1000,0,1411
45826,RRQN64,ZZ20240526AMDCCU4995,1,500,1,2191
45827,RRQN64,ZZ20240529CCUBLR3294,1,500,1,1155
45828,OOAV85,ZZ20240519BLRDEL2257,6,500,0,3451
45829,ARYX57,ZZ20240519BLRDEL2257,3,500,0,3451
45830,ARYX57,ZZ20240529DELBLR3152,3,500,0,1339
45831,ARYX57,ZZ20240530BLRDEL4246,3,500,0,2487
45832,LKHZ58,ZZ20240523BLRCCU3484,5,500,0,3959
45833,LKHZ58,ZZ20240526CCUBLR3294,5,500,0,1143
45834,LKHZ58,ZZ20240529BLRCCU3484,5,1000,0,3963
45835,FOPV95,ZZ20240519BLRDEL2257,9,500,0,3451
45836,FOPV95,ZZ20240530DELAMD2973,9,500,0,2695
45837,IVHN80,ZZ20240523BLRCCU3484,2,1000,0,3959
45838,VOQB88,ZZ20240523BLRCCU3484,6,1000,0,3959
45839,VOQB88,ZZ20240526CCUBLR3294,6,500,0,1143
45840,VOQB88,ZZ20240529BLRCCU3484,6,1000,0,3963
45841,LNJY82,ZZ20240522BLRHYD3027,1,500,1,459
45842,XHPF33,ZZ20240519BLRBOM2024,5,1000,0,2807
45843,XHPF33,ZZ20240526BOMDEL2019,5,500,0,3275
45844,XHPF33,ZZ20240528DELBLR3152,5,500,0,1335
45845,NPFN36,ZZ20240523BLRCCU3484,1,500,1,3959
45846,NZFF27,ZZ20240518GOIBOM2453,2,4600,0,6492
45847,IQDB11,ZZ20240518GOIBOM2453,2,1600,0,6492
45848,ZLHC25,ZZ20240518GOIBOM2453,2,1600,0,6492
45849,LJZB18,ZZ20240518GOIBOM2453,1,3050,0,6492
45850,QTIN38,ZZ20240518GOIBOM2453,2,6050,0,6492
45851,SIZM49,ZZ20240518GOIBOM2453,1,1750,1,6492
45852,CDQS90,ZZ20240518GOIBOM2453,1,1550,1,6492
45853,FILD15,ZZ20240518GOIBOM2453,3,4200,0,6493
45854,USVI93,ZZ20240518GOIBOM2453,4,9000,0,6493
45855,AHTY78,ZZ20240518GOIBOM2453,2,3100,0,6493
45856,YCNQ45,ZZ20240518GOIBOM2453,2,5150,0,6493
45857,DNLX17,ZZ20240518GOIBOM2453,1,2350,1,6493
45858,VKZJ73,ZZ20240518GOIBOM2453,1,850,1,6493
45859,SUFT39,ZZ20240518GOIBOM2453,4,7750,0,6493
45860,UAHD28,ZZ20240518GOIBOM2453,1,1600,0,6493
45861,JGBI92,ZZ20240518GOIBOM2453,1,2850,0,6493
45862,PVXV90,ZZ20240518GOIBOM2453,2,4400,0,6493
45863,RFGD44,ZZ20240518GOIBOM2453,9,12800,0,6494
45864,HSZV51,ZZ20240518GOIBOM2453,1,2650,1,6494
45865,UTHG36,ZZ20240518GOIBOM2453,7,10350,0,6494
45866,WBZV67,ZZ20240518GOIBOM2453,7,11450,0,6494
45867,PXAF91,ZZ20240518GOIBOM2453,1,2900,1,6494
45868,QOGH22,ZZ20240518GOIBOM2453,1,1900,0,6494
45869,FMNH33,ZZ20240518GOIBOM2453,4,9050,0,6494
45870,IJMF30,ZZ20240518GOIBOM2453,2,4950,0,6494
45871,KKYL48,ZZ20240518GOIBOM2453,3,4650,0,6495
45872,UQCC73,ZZ20240518GOIBOM2453,2,4100,0,6495
45873,KNIU90,ZZ20240518GOIBOM2453,7,8850,0,6495
45874,VDRV26,ZZ20240518GOIBOM2453,2,3100,0,6495
45875,KQIS80,ZZ20240518GOIBOM2453,4,6200,0,6495
45876,NAQM22,ZZ20240518GOIBOM2453,1,3800,0,6495
45877,GNHQ67,ZZ20240518GOIBOM2453,9,11700,0,6495
45878,HPSL24,ZZ20240518GOIBOM2453,8,11900,0,6495
45879,KVAZ32,ZZ20240518GOIBOM2453,4,9150,0,6495
45880,BOVX62,ZZ20240518GOIBOM2453,2,6100,0,6495
45881,NZFF27,ZZ20240519BOMHYD2933,2,1500,0,1940
45882,IQDB11,ZZ20240520BOMBLR3556,2,1500,0,2112
45883,IQDB11,ZZ20240522BLRHYD3027,2,1500,0,456
45884,ZLHC25,ZZ20240521BOMPNQ2977,2,1000,0,5252
45885,QTIN38,ZZ20240519BOMAMD4704,2,1000,0,4896
45886,QTIN38,ZZ20240617AMDHYD2223,2,1000,0,100
45887,QTIN38,ZZ20240601HYDAMD4335,2,1000,0,844
45888,SIZM49,ZZ20240519BOMHYD2933,1,1000,1,1940
45889,SIZM49,ZZ20240612HYDIDR4830,1,1000,1,6872
45890,SIZM49,ZZ20240613IDRHYD3455,1,1000,1,6800
45891,CDQS90,ZZ20240520BOMBLR3556,1,1500,0,2112
45892,CDQS90,ZZ20240523BLRCCU3484,1,1000,1,3956
45893,USVI93,ZZ20240519BOMHYD2933,4,1300,0,1941
45894,USVI93,ZZ20240619HYDIDR4830,4,800,0,6889
45895,USVI93,ZZ20240621IDRHYD2792,4,1300,0,5601
45896,DNLX17,ZZ20240519BOMDEL2019,1,800,1,3249
45897,DNLX17,ZZ20240530DELAMD2973,1,800,1,2693
45898,PVXV90,ZZ20240520BOMBLR3556,2,1300,0,2113
45899,PVXV90,ZZ20240523BLRBOM2024,2,1300,0,2809
45900,PVXV90,ZZ20240524BOMMAA3355,2,800,0,1197
45901,RFGD44,ZZ20240519BOMMAA3355,9,600,0,1194
45902,RFGD44,ZZ20240609MAACJB2120,9,600,0,5538
45903,RFGD44,ZZ20240610CJBHYD2679,9,1100,0,7278
45904,HSZV51,ZZ20240519BOMMAA3355,1,600,1,1194
45905,UTHG36,ZZ20240519BOMMAA3355,7,1100,0,1194
45906,UTHG36,ZZ20240607MAAAMD2840,7,1100,0,4582
45907,UTHG36,ZZ20240530AMDDEL3431,7,600,0,4714
45908,WBZV67,ZZ20240519BOMCCU3779,7,600,0,4310
45909,PXAF91,ZZ20240519BOMDEL2019,1,600,1,3250
45910,QOGH22,ZZ20240520BOMBLR3556,1,600,1,2114
45911,QOGH22,ZZ20240521BLRDEL2257,1,600,1,3458
45912,QOGH22,ZZ20240530DELAMD2973,1,600,1,2694
45913,FMNH33,ZZ20240519BOMAMD4704,4,600,0,4898
45914,FMNH33,ZZ20240521AMDDEL3431,4,600,0,4686
45915,IJMF30,ZZ20240520BOMBLR3556,2,1100,0,2114
45916,IJMF30,ZZ20240522BLRHYD3027,2,600,0,458
45917,IJMF30,ZZ20240524HYDCCU3772,2,1100,0,3762
45918,KQIS80,ZZ20240519BOMHYD2933,4,500,0,1943
45919,NAQM22,ZZ20240519BOMDEL2019,1,500,1,3251
45920,GNHQ67,ZZ20240519BOMHYD2933,9,500,0,1943
45921,GNHQ67,ZZ20240604HYDAMD4335,9,500,0,855
45922,KVAZ32,ZZ20240519BOMMAA3355,4,500,0,1195
45923,IYNU30,ZZ20240518HYDAMD4335,3,4400,0,804
45924,WZDC75,ZZ20240518HYDAMD4335,3,4150,0,804
45925,KUDS27,ZZ20240518HYDAMD4335,2,6100,0,804
45926,STOJ79,ZZ20240518HYDAMD4335,2,6100,0,804
45927,YVAG67,ZZ20240518HYDAMD4335,3,4650,0,804
45928,KNDJ88,ZZ20240518HYDAMD4335,3,7200,0,805
45929,AOON51,ZZ20240518HYDAMD4335,2,5900,0,805
45930,QARG27,ZZ20240518HYDAMD4335,3,4950,0,805
45931,GVML66,ZZ20240518HYDAMD4335,1,3350,0,805
45932,MPYN75,ZZ20240518HYDAMD4335,2,4900,0,805
45933,LRMN15,ZZ20240518HYDAMD4335,4,5000,0,805
45934,IHTG18,ZZ20240518HYDAMD4335,4,6500,0,805
45935,XNWZ28,ZZ20240518HYDAMD4335,3,6950,0,805
45936,DYLV74,ZZ20240518HYDAMD4335,3,5400,0,805
45937,MZAB67,ZZ20240518HYDAMD4335,1,2600,1,805
45938,MJLA85,ZZ20240518HYDAMD4335,1,1400,1,806
45939,DTXZ58,ZZ20240518HYDAMD4335,1,2900,1,806
45940,CGMX55,ZZ20240518HYDAMD4335,6,8100,0,806
45941,PLQB19,ZZ20240518HYDAMD4335,3,3000,0,806
45942,YPRL90,ZZ20240518HYDAMD4335,4,4050,0,806
45943,ANES59,ZZ20240518HYDAMD4335,8,13200,0,806
45944,JPDS59,ZZ20240518HYDAMD4335,6,10650,0,806
45945,EFIX15,ZZ20240518HYDAMD4335,7,16200,0,806
45946,JXFP35,ZZ20240518HYDAMD4335,1,2150,1,806
45947,WRYW74,ZZ20240518HYDAMD4335,1,3650,0,806
45948,HLWQ69,ZZ20240518HYDAMD4335,6,9800,0,807
45949,KPCH20,ZZ20240518HYDAMD4335,7,11600,0,807
45950,IDVQ68,ZZ20240518HYDAMD4335,7,11850,0,807
45951,BMFO75,ZZ20240518HYDAMD4335,3,3900,0,807
45952,UQLR30,ZZ20240518HYDAMD4335,1,2800,1,807
